,Score,Criteria,Random State
877,0.787581422998493,mse,438
878,0.7843349661738545,mae,439
879,0.7921652826932635,mse,439
880,0.781725248411512,mae,440
881,0.7887968964271456,mse,440
882,0.7903499786899608,mae,441
883,0.7897625309172753,mse,441
884,0.779650194628743,mae,442
885,0.7700578087753402,mse,442
886,0.7813105736660938,mae,443
887,0.791086176023161,mse,443
888,0.7878011307150414,mae,444
889,0.7771935344028778,mse,444
890,0.7743152534183779,mae,445
891,0.7785254906284965,mse,445
892,0.7849834165316677,mae,446
893,0.7828749738569349,mse,446
894,0.7927951287039356,mae,447
895,0.7808438255335541,mse,447
896,0.782656180537633,mae,448
897,0.7837715380832864,mse,448
898,0.7964698241753583,mae,449
899,0.7786129591281623,mse,449
900,0.7999478601636166,mae,450
901,0.77835437503905,mse,450
902,0.7773240316151021,mae,451
903,0.7819387691989694,mse,451
904,0.7712516807075723,mae,452
905,0.788116768645513,mse,452
906,0.7877780228493557,mae,453
907,0.7833533962116214,mse,453
908,0.791358869600879,mae,454
909,0.7843853946254499,mse,454
910,0.7676929955418672,mae,455
911,0.7785186250980587,mse,455
912,0.7793972305073816,mae,456
913,0.7927932999939005,mse,456
914,0.7841290491380238,mae,457
915,0.7951970702546703,mse,457
916,0.786897588310728,mae,458
917,0.7856033021599719,mse,458
918,0.7820454533374809,mae,459
919,0.7775807194410207,mse,459
920,0.7756317438100359,mae,460
921,0.7711312399950129,mse,460
922,0.7882289350376364,mae,461
923,0.7894838430916028,mse,461
924,0.7878079416542715,mae,462
925,0.7905405839155593,mse,462
926,0.7820795874087662,mae,463
927,0.7815030078311659,mse,463
928,0.7908937299723778,mae,464
929,0.793258146303759,mse,464
930,0.7901307832063922,mae,465
931,0.7837668919858778,mse,465
932,0.7916704134532521,mae,466
933,0.7735528466416353,mse,466
934,0.7931549085543428,mae,467
935,0.7874310130416345,mse,467
936,0.7803645840032576,mae,468
937,0.7805052487015828,mse,468
938,0.7723979643831395,mae,469
939,0.786361201935942,mse,469
940,0.7983305650929271,mae,470
941,0.7814404299218768,mse,470
942,0.7872052300327523,mae,471
943,0.7905571308896142,mse,471
944,0.7932709276480472,mae,472
945,0.778876900547449,mse,472
946,0.7663041790020418,mae,473
947,0.7912215120707876,mse,473
948,0.7864315345831174,mae,474
949,0.7798092535720973,mse,474
950,0.7710637858964762,mae,475
951,0.7812528002684969,mse,475
952,0.7858123439446103,mae,476
953,0.7982939179724022,mse,476
954,0.7817963316129058,mae,477
955,0.7866588696844226,mse,477
956,0.7804882663979794,mae,478
957,0.7829244999419936,mse,478
958,0.7946232598184673,mae,479
959,0.7815545418352434,mse,479
960,0.7827707417275664,mae,480
961,0.7794282960458806,mse,480
962,0.7837337860955427,mae,481
963,0.7795511197106533,mse,481
964,0.7892014680912254,mae,482
965,0.8005768888468355,mse,482
966,0.7855423980313251,mae,483
967,0.7873001193516007,mse,483
968,0.7965099077833354,mae,484
969,0.767629856611601,mse,484
970,0.7912575718563152,mae,485
971,0.7903822317864666,mse,485
972,0.7805372240786718,mae,486
973,0.7904294266722452,mse,486
974,0.7714422322289414,mae,487
975,0.7797282532638329,mse,487
976,0.779605316522453,mae,488
977,0.7794171528020858,mse,488
978,0.7880586412065524,mae,489
979,0.7900024684016761,mse,489
980,0.7981398059084335,mae,490
981,0.7781941273496139,mse,490
982,0.7793735282638211,mae,491
983,0.7871416133572203,mse,491
984,0.7862954740075137,mae,492
985,0.7900750167978721,mse,492
986,0.7957406828287937,mae,493
987,0.7716139437949081,mse,493
988,0.7902693089733851,mae,494
989,0.7803538016896153,mse,494
990,0.7791324693862998,mae,495
991,0.7945634580162388,mse,495
992,0.788719954112133,mae,496
993,0.7795781829224571,mse,496
994,0.7876291475389269,mae,497
995,0.7770093928979114,mse,497
996,0.7791457039285448,mae,498
997,0.7760723758204637,mse,498
998,0.7784780334734847,mae,499
999,0.7907547336555869,mse,499
1000,0.7855094286047614,mae,500
1001,0.7758814721162908,mse,500
1002,0.7891768148312841,mae,501
1003,0.7653502713928441,mse,501
1004,0.779751726433352,mae,502
1005,0.7755858824861673,mse,502
1006,0.795040903572834,mae,503
1007,0.7891389398620781,mse,503
1008,0.7922361885827682,mae,504
1009,0.7828553704927156,mse,504
1010,0.7868543087767073,mae,505
1011,0.7790370132318267,mse,505
1012,0.779153632065303,mae,506
1013,0.7927230656051641,mse,506
1014,0.7757390636814422,mae,507
1015,0.7871364416167866,mse,507
1016,0.7939856476251104,mae,508
1017,0.7840560211173689,mse,508
1018,0.7918501022655029,mae,509
1019,0.7865962991901074,mse,509
1020,0.7991397696815938,mae,510
1021,0.7900444240835159,mse,510
1022,0.7877933470986602,mae,511
1023,0.7857193722731091,mse,511
1024,0.79064162085801,mae,512
1025,0.7857918446180685,mse,512
1026,0.7905978208887159,mae,513
1027,0.7782982301786274,mse,513
1028,0.7895971130819861,mae,514
1029,0.7785567465129642,mse,514
1030,0.7829486213139627,mae,515
1031,0.7831100957109542,mse,515
1032,0.7882399780299911,mae,516
1033,0.7827402133865876,mse,516
1034,0.7892637289346686,mae,517
1035,0.780715635490203,mse,517
1036,0.7758188375043544,mae,518
1037,0.7890673521464543,mse,518
1038,0.8036274503373491,mae,519
1039,0.7940303644616996,mse,519
1040,0.7765937810594983,mae,520
1041,0.788497568219527,mse,520
1042,0.7784369423814669,mae,521
1043,0.799332457432021,mse,521
1044,0.7727216136051782,mae,522
1045,0.7866065231633317,mse,522
1046,0.7939784211061066,mae,523
1047,0.7862180587680956,mse,523
1048,0.7860525622146574,mae,524
1049,0.7849683586612097,mse,524
1050,0.7832748781383939,mae,525
1051,0.7783026858572254,mse,525
1052,0.7870370917592008,mae,526
1053,0.7946122702730927,mse,526
1054,0.7921430507622931,mae,527
1055,0.7955414791497888,mse,527
1056,0.7785593646529076,mae,528
1057,0.7921762637426593,mse,528
1058,0.7961687730481006,mae,529
1059,0.7759378049569178,mse,529
1060,0.7907740927385192,mae,530
1061,0.782190423236133,mse,530
1062,0.7898422662404042,mae,531
1063,0.8035737195068098,mse,531
1064,0.7871841007523077,mae,532
1065,0.7749947390511178,mse,532
1066,0.7887789967139616,mae,533
1067,0.7883982118493866,mse,533
1068,0.7799046594715078,mae,534
1069,0.7878469205082796,mse,534
1070,0.7948941457343355,mae,535
1071,0.7866278430261745,mse,535
1072,0.7850416465336622,mae,536
1073,0.7951649520648488,mse,536
1074,0.7981986973219373,mae,537
1075,0.7930200609679972,mse,537
1076,0.7871532287908027,mae,538
1077,0.7840167470238665,mse,538
1078,0.778928042569672,mae,539
1079,0.7678233316956469,mse,539
1080,0.7928739405917734,mae,540
1081,0.7977118937090144,mse,540
1082,0.7826248023340183,mae,541
1083,0.7806167226505902,mse,541
1084,0.7830870389935817,mae,542
1085,0.7840030158065122,mse,542
1086,0.7934480088534408,mae,543
1087,0.7732640623939746,mse,543
1088,0.786875709084762,mae,544
1089,0.7778794266283994,mse,544
1090,0.7837611499586067,mae,545
1091,0.7871074301980385,mse,545
1092,0.7840045550648889,mae,546
1093,0.7851350517189705,mse,546
1094,0.7760051406202645,mae,547
1095,0.7744442719370004,mse,547
1096,0.7928748433746206,mae,548
1097,0.794132016998679,mse,548
1098,0.7918916734469554,mae,549
1099,0.7864319433955046,mse,549
1100,0.7833364084518971,mae,550
1101,0.7830749617801018,mse,550
1102,0.7874437532532026,mae,551
1103,0.7931668676277132,mse,551
1104,0.8068942093861898,mae,552
1105,0.7876764151202942,mse,552
1106,0.7765596533845943,mae,553
1107,0.7904266420525319,mse,553
1108,0.7939197199940048,mae,554
1109,0.7859214874161446,mse,554
1110,0.7880275040160769,mae,555
1111,0.776424110053179,mse,555
1112,0.7824876585304311,mae,556
1113,0.7738306922355445,mse,556
1114,0.7887322679917359,mae,557
1115,0.7857243332436782,mse,557
1116,0.7895849862616544,mae,558
1117,0.781844152705231,mse,558
1118,0.7808909538456255,mae,559
1119,0.7939975400550615,mse,559
1120,0.7880787720023843,mae,560
1121,0.7943462579351844,mse,560
1122,0.7930751938397442,mae,561
1123,0.7705232991680506,mse,561
1124,0.7820470681502767,mae,562
1125,0.7784540650740661,mse,562
1126,0.7660487732464436,mae,563
1127,0.7801962739486288,mse,563
1128,0.7731190156497074,mae,564
1129,0.7676815748405943,mse,564
1130,0.7751524026673747,mae,565
1131,0.7795323433795189,mse,565
1132,0.7785242614176909,mae,566
1133,0.7885926908008101,mse,566
1134,0.7980143908602315,mae,567
1135,0.7675572448772394,mse,567
1136,0.7800094639394373,mae,568
1137,0.7932181091398772,mse,568
1138,0.791141668569685,mae,569
1139,0.7845606067896337,mse,569
1140,0.792878269876928,mae,570
1141,0.7842851875728332,mse,570
1142,0.785062703288312,mae,571
1143,0.7841731905235808,mse,571
1144,0.7921032679570089,mae,572
1145,0.7858312454685533,mse,572
1146,0.7794911847655385,mae,573
1147,0.7980210511076918,mse,573
1148,0.7712733020736998,mae,574
1149,0.7738014868447547,mse,574
1150,0.7851032889121079,mae,575
1151,0.7877691688651002,mse,575
1152,0.7954814926221324,mae,576
1153,0.7934643549999686,mse,576
1154,0.7911065229470484,mae,577
1155,0.7949921825793159,mse,577
1156,0.7872666083042973,mae,578
1157,0.8000448078317538,mse,578
1158,0.7809206927754848,mae,579
1159,0.7934272076936711,mse,579
1160,0.782466827755145,mae,580
1161,0.777794916392855,mse,580
1162,0.7808338117381609,mae,581
1163,0.7932459526560902,mse,581
1164,0.7927595590069942,mae,582
1165,0.7915917806133254,mse,582
1166,0.7823351355767942,mae,583
1167,0.7827296206546168,mse,583
1168,0.7896613043304541,mae,584
1169,0.7954380894063307,mse,584
1170,0.7754507325858291,mae,585
1171,0.7751198072048031,mse,585
1172,0.7925607405532858,mae,586
1173,0.7818371627629113,mse,586
1174,0.7906295114456472,mae,587
1175,0.7912942044140514,mse,587
1176,0.793179299772898,mae,588
1177,0.7866139372250027,mse,588
1178,0.7843770243272437,mae,589
1179,0.785849433290172,mse,589
1180,0.795309955512663,mae,590
1181,0.7781442115046897,mse,590
1182,0.7804100118818216,mae,591
1183,0.78509683056749,mse,591
1184,0.7846988409756258,mae,592
1185,0.7922671897626882,mse,592
1186,0.784008365632594,mae,593
1187,0.7846153327756661,mse,593
1188,0.7763631539834185,mae,594
1189,0.7846678668879282,mse,594
1190,0.7907126286221127,mae,595
1191,0.7835858728325686,mse,595
1192,0.7861676246911404,mae,596
1193,0.7900629478751944,mse,596
1194,0.7893873769987911,mae,597
1195,0.7865963852233142,mse,597
1196,0.7968719897740231,mae,598
1197,0.7896331181028802,mse,598
1198,0.777448728790089,mae,599
1199,0.7723726772087198,mse,599
1200,0.786751045904602,mae,600
1201,0.7861601436603086,mse,600
1202,0.7839865968604454,mae,601
1203,0.7780985197989291,mse,601
1204,0.78656822487543,mae,602
1205,0.7971244849012198,mse,602
1206,0.7827068723461218,mae,603
1207,0.7833940358952961,mse,603
1208,0.7903138620278706,mae,604
1209,0.7799208852446817,mse,604
1210,0.771919914519064,mae,605
1211,0.7822672994289255,mse,605
1212,0.7818034563870937,mae,606
1213,0.780383022541048,mse,606
1214,0.7894350881736583,mae,607
1215,0.7927518533959967,mse,607
1216,0.789086557672619,mae,608
1217,0.7920503925561468,mse,608
1218,0.784839990420565,mae,609
1219,0.7879973053561226,mse,609
1220,0.7863407253072672,mae,610
1221,0.7800595413702724,mse,610
1222,0.7910524090157875,mae,611
1223,0.7888478048622241,mse,611
1224,0.7971018452082147,mae,612
1225,0.7793597621088597,mse,612
1226,0.7847743922417372,mae,613
1227,0.779101448676941,mse,613
1228,0.7855330355262135,mae,614
1229,0.793538557721778,mse,614
1230,0.7816502069801391,mae,615
1231,0.7726825583426669,mse,615
1232,0.7896409996631641,mae,616
1233,0.7945215875352358,mse,616
1234,0.7875080248240706,mae,617
1235,0.785688456207632,mse,617
1236,0.777667487890459,mae,618
1237,0.7683965759139166,mse,618
1238,0.7851936427116275,mae,619
1239,0.7880664803271348,mse,619
1240,0.7877675158278562,mae,620
1241,0.7912758713155481,mse,620
1242,0.7896239968509494,mae,621
1243,0.769098431627731,mse,621
1244,0.7930700937276178,mae,622
1245,0.7947204917616457,mse,622
1246,0.7812251475315456,mae,623
1247,0.7857858112271278,mse,623
1248,0.7727766085410039,mae,624
1249,0.789047653513467,mse,624
1250,0.800254424073079,mae,625
1251,0.7892650836933255,mse,625
1252,0.7836898056802606,mae,626
1253,0.7979941670214161,mse,626
1254,0.7805974370716241,mae,627
1255,0.7732837741713792,mse,627
1256,0.7859810006123022,mae,628
1257,0.790752110171953,mse,628
1258,0.7944296171377514,mae,629
1259,0.7813210003557253,mse,629
1260,0.7861892708058376,mae,630
1261,0.7826230126318428,mse,630
1262,0.7913769010784895,mae,631
1263,0.7898540115916491,mse,631
1264,0.7756738146113704,mae,632
1265,0.8019462942671214,mse,632
1266,0.7833532895936426,mae,633
1267,0.7880139898052694,mse,633
1268,0.7872370297318968,mae,634
1269,0.7806293372001893,mse,634
1270,0.7752581582996555,mae,635
1271,0.7697793109683979,mse,635
1272,0.7951747965079152,mae,636
1273,0.7856280298544207,mse,636
1274,0.7802978702743812,mae,637
1275,0.8015985304676833,mse,637
1276,0.7868999868414182,mae,638
1277,0.7798902103486427,mse,638
1278,0.7916628944543223,mae,639
1279,0.7892101856903777,mse,639
1280,0.7833236944729091,mae,640
1281,0.7921202635772514,mse,640
1282,0.7815962984339833,mae,641
1283,0.7881715537799386,mse,641
1284,0.7879119596108426,mae,642
1285,0.7836879553058572,mse,642
1286,0.7828246233185244,mae,643
1287,0.7887931131143997,mse,643
1288,0.7875453809796259,mae,644
1289,0.7929301554245767,mse,644
1290,0.7867020182946904,mae,645
1291,0.7867360250212307,mse,645
1292,0.7690914396945207,mae,646
1293,0.7984985363519659,mse,646
1294,0.7718056318412952,mae,647
1295,0.7792258831711641,mse,647
1296,0.7704290699024886,mae,648
1297,0.7888184562328344,mse,648
1298,0.7964381678259184,mae,649
1299,0.7936045922998403,mse,649
1300,0.7865247160027227,mae,650
1301,0.7902011964851219,mse,650
1302,0.7951118346691765,mae,651
1303,0.7673299391084241,mse,651
1304,0.7753133702192824,mae,652
1305,0.7747916737155105,mse,652
1306,0.7864052898651083,mae,653
1307,0.784409179414249,mse,653
1308,0.7664374459405037,mae,654
1309,0.7738810959731577,mse,654
1310,0.7764181964907029,mae,655
1311,0.7720738747455514,mse,655
1312,0.7867733994141486,mae,656
1313,0.7965427403584426,mse,656
1314,0.7967608882185169,mae,657
1315,0.776906680247071,mse,657
1316,0.7829435920813329,mae,658
1317,0.789215298492806,mse,658
1318,0.7774731445004364,mae,659
1319,0.7836836463754749,mse,659
1320,0.7965273952627585,mae,660
1321,0.7673193609393741,mse,660
1322,0.7899113120441151,mae,661
1323,0.786308462101777,mse,661
1324,0.7935658089580548,mae,662
1325,0.7818991483112427,mse,662
1326,0.7886844981953849,mae,663
1327,0.7882110063311677,mse,663
1328,0.7945555487257024,mae,664
1329,0.785507120898396,mse,664
1330,0.7824872884797989,mae,665
1331,0.7789708124551747,mse,665
1332,0.7922821706649915,mae,666
1333,0.7682798384308871,mse,666
1334,0.7829031947349663,mae,667
1335,0.795225703470789,mse,667
1336,0.7848267488229805,mae,668
1337,0.7751487631730221,mse,668
1338,0.7916933864388257,mae,669
1339,0.7808481297632317,mse,669
1340,0.7936316917529715,mae,670
1341,0.7868797486308263,mse,670
1342,0.7974135546722356,mae,671
1343,0.7862087390802445,mse,671
1344,0.7803424017144887,mae,672
1345,0.7744286085442205,mse,672
1346,0.7847714547936796,mae,673
1347,0.788623506829968,mse,673
1348,0.7818922692050441,mae,674
1349,0.7732952779985841,mse,674
1350,0.7844487108753364,mae,675
1351,0.7861384848235498,mse,675
1352,0.7935125070842916,mae,676
1353,0.7833286927474239,mse,676
1354,0.7771584806040325,mae,677
1355,0.7934260957802743,mse,677
1356,0.7750783473436345,mae,678
1357,0.7762951840604645,mse,678
1358,0.7876907398326733,mae,679
1359,0.7901996821904693,mse,679
1360,0.788390747270295,mae,680
1361,0.791882213200535,mse,680
1362,0.78365445673861,mae,681
1363,0.789621551681472,mse,681
1364,0.78211164781006,mae,682
1365,0.7918938868258154,mse,682
1366,0.800586359464039,mae,683
1367,0.7881738157279469,mse,683
1368,0.7921492054789735,mae,684
1369,0.7817801262310302,mse,684
1370,0.7878141368978326,mae,685
1371,0.7760175046429227,mse,685
1372,0.7869203858703605,mae,686
1373,0.7894498642975405,mse,686
1374,0.7891956568385056,mae,687
1375,0.7903946500057828,mse,687
1376,0.7823068759560612,mae,688
1377,0.7884094650915465,mse,688
1378,0.7796276618079454,mae,689
1379,0.7945051721558384,mse,689
1380,0.7874509113493209,mae,690
1381,0.7744763944973282,mse,690
1382,0.7927432071726764,mae,691
1383,0.7951794922269062,mse,691
1384,0.7950939579050171,mae,692
1385,0.7865508086882378,mse,692
1386,0.7850973603037514,mae,693
1387,0.790062195766945,mse,693
1388,0.788867724389408,mae,694
1389,0.7923975352321847,mse,694
1390,0.777816183214019,mae,695
1391,0.7890820769747198,mse,695
1392,0.7940135387933216,mae,696
1393,0.7884269829009143,mse,696
1394,0.7804367549071265,mae,697
1395,0.7751177231532275,mse,697
1396,0.7833520205320933,mae,698
1397,0.797195631417011,mse,698
1398,0.7948489631919988,mae,699
1399,0.7901465608678875,mse,699
1400,0.7812472068452831,mae,700
1401,0.7829827994763849,mse,700
1402,0.7922473619194645,mae,701
1403,0.7856762274019684,mse,701
1404,0.7780504958548674,mae,702
1405,0.7858087385982004,mse,702
1406,0.789783835385091,mae,703
1407,0.7875180111176451,mse,703
1408,0.7883866963565296,mae,704
1409,0.7827462593713033,mse,704
1410,0.7776413188977495,mae,705
1411,0.793607520562951,mse,705
1412,0.8032107386252775,mae,706
1413,0.7848739600271463,mse,706
1414,0.7877352152648833,mae,707
1415,0.7968976534579331,mse,707
1416,0.782209972169113,mae,708
1417,0.7939645074340225,mse,708
1418,0.7813699399025735,mae,709
1419,0.8009718862332392,mse,709
1420,0.7854485204943086,mae,710
1421,0.7903623535506932,mse,710
1422,0.7865796128415632,mae,711
1423,0.7865567283690387,mse,711
1424,0.7810708770475605,mae,712
1425,0.7969294704339078,mse,712
1426,0.794266501074784,mae,713
1427,0.7858770953143309,mse,713
1428,0.7865856092776833,mae,714
1429,0.7835164843416901,mse,714
1430,0.7888154892105871,mae,715
1431,0.7841146052583219,mse,715
1432,0.7988804105923449,mae,716
1433,0.7882244852362376,mse,716
1434,0.7848465698170044,mae,717
1435,0.7813352628211935,mse,717
1436,0.7900548021240031,mae,718
1437,0.7862358761903329,mse,718
1438,0.7763257571715995,mae,719
1439,0.7847789750435992,mse,719
1440,0.7787925549361662,mae,720
1441,0.7784574878888955,mse,720
1442,0.7741221036709955,mae,721
1443,0.774876126282046,mse,721
1444,0.7813209399386283,mae,722
1445,0.7820319720739448,mse,722
1446,0.7923610132072423,mae,723
1447,0.7757269314241687,mse,723
1448,0.7915596270044534,mae,724
1449,0.7836586225223656,mse,724
1450,0.7762740813821216,mae,725
1451,0.7833139423225386,mse,725
1452,0.7929822092707669,mae,726
1453,0.7916567906980461,mse,726
1454,0.783475928865405,mae,727
1455,0.7840484367596539,mse,727
1456,0.7889507655555111,mae,728
1457,0.7891048625895736,mse,728
1458,0.7913169475185531,mae,729
1459,0.7877226006769968,mse,729
1460,0.777545173533574,mae,730
1461,0.7864276818599404,mse,730
1462,0.7947922214807458,mae,731
1463,0.7811043174511552,mse,731
1464,0.788286498864424,mae,732
1465,0.7750617551829772,mse,732
1466,0.786590190510767,mae,733
1467,0.7827713230831359,mse,733
1468,0.7838983823655664,mae,734
1469,0.7811336186754085,mse,734
1470,0.7984042987818083,mae,735
1471,0.7741012869557866,mse,735
1472,0.8020637497102275,mae,736
1473,0.786501274544789,mse,736
1474,0.774939731683076,mae,737
1475,0.7894391115769199,mse,737
1476,0.7905427359606909,mae,738
1477,0.7920332635004287,mse,738
1478,0.7983735736655171,mae,739
1479,0.7825691439875644,mse,739
1480,0.7695069348891115,mae,740
1481,0.7872654770091133,mse,740
1482,0.7924250993492401,mae,741
1483,0.7776555214287351,mse,741
1484,0.7817755238355792,mae,742
1485,0.7841078724483719,mse,742
1486,0.7705030003479791,mae,743
1487,0.7965273154659971,mse,743
1488,0.7879718858264058,mae,744
1489,0.777300253582486,mse,744
1490,0.79274562179992,mae,745
1491,0.7816934483254177,mse,745
1492,0.7923726915540956,mae,746
1493,0.7853262840496139,mse,746
1494,0.7784808658910488,mae,747
1495,0.7884907066604984,mse,747
1496,0.7847498603991039,mae,748
1497,0.7936282648823778,mse,748
1498,0.7750312220189386,mae,749
1499,0.7865371165454439,mse,749
1500,0.7835016072590962,mae,750
1501,0.7972161641019782,mse,750
1502,0.7867244804418354,mae,751
1503,0.7852088826122261,mse,751
1504,0.8049617959815006,mae,752
1505,0.7764577330249863,mse,752
1506,0.8053279919010298,mae,753
1507,0.7890037865499823,mse,753
1508,0.793966196672088,mae,754
1509,0.7975737885595101,mse,754
1510,0.7897441717933507,mae,755
1511,0.7861671641692067,mse,755
1512,0.7879791358210464,mae,756
1513,0.7862762405399708,mse,756
1514,0.7946420259623647,mae,757
1515,0.7885255934051807,mse,757
1516,0.7756363191737209,mae,758
1517,0.8041516811875492,mse,758
1518,0.785565030192232,mae,759
1519,0.7824625648479144,mse,759
1520,0.7924640411050468,mae,760
1521,0.7944864693410728,mse,760
1522,0.7858424765761781,mae,761
1523,0.7907965881423511,mse,761
1524,0.7853283425061992,mae,762
1525,0.7860193212174165,mse,762
1526,0.7907677577155514,mae,763
1527,0.7892840121987191,mse,763
1528,0.7903495269996772,mae,764
1529,0.7887188864253487,mse,764
1530,0.7852690840824572,mae,765
1531,0.7708738876252414,mse,765
1532,0.783204480981599,mae,766
1533,0.7788730863590264,mse,766
1534,0.7999373290301606,mae,767
1535,0.7777888905492759,mse,767
1536,0.7787864389162691,mae,768
1537,0.76731141982218,mse,768
1538,0.780591801647602,mae,769
1539,0.7874852859169479,mse,769
1540,0.787707532300618,mae,770
1541,0.7908793320372625,mse,770
1542,0.800584121779235,mae,771
1543,0.7869750345983926,mse,771
1544,0.7961096005455546,mae,772
1545,0.7795522016501499,mse,772
1546,0.7941940743473156,mae,773
1547,0.7791759346212757,mse,773
1548,0.8040725931474951,mae,774
1549,0.7852986107293681,mse,774
1550,0.782166684395658,mae,775
1551,0.8010764490394529,mse,775
1552,0.7889872494461126,mae,776
1553,0.7885230259134406,mse,776
1554,0.7854366729948652,mae,777
1555,0.7772353057750621,mse,777
1556,0.7759265140986272,mae,778
1557,0.790774562418622,mse,778
1558,0.7844479045438365,mae,779
1559,0.7919490780584912,mse,779
1560,0.7821539879503452,mae,780
1561,0.7861790746431477,mse,780
1562,0.7872783518710897,mae,781
1563,0.7840720839323775,mse,781
1564,0.796682810470997,mae,782
1565,0.7935103314140335,mse,782
1566,0.7773028292277278,mae,783
1567,0.7824493571414974,mse,783
1568,0.7794078584378307,mae,784
1569,0.7911128579181398,mse,784
1570,0.7998672836774666,mae,785
1571,0.7862840595643494,mse,785
1572,0.7927304931886455,mae,786
1573,0.7784427802322107,mse,786
1574,0.7869044810356323,mae,787
1575,0.7668036728399442,mse,787
1576,0.7772145495523989,mae,788
1577,0.7843735682625442,mse,788
1578,0.7961014144057036,mae,789
1579,0.7847864721471894,mse,789
1580,0.7808554590787417,mae,790
1581,0.7866260952994262,mse,790
1582,0.7871469053116044,mae,791
1583,0.7868042860839894,mse,791
1584,0.7785542276535712,mae,792
1585,0.7771035591808776,mse,792
1586,0.7879932256342995,mae,793
1587,0.8079100084970151,mse,793
1588,0.7866910522815865,mae,794
1589,0.7817824588044044,mse,794
1590,0.7914968186643324,mae,795
1591,0.7833335183104455,mse,795
1592,0.7620590122696778,mae,796
1593,0.7891338548373121,mse,796
1594,0.7864067257984907,mae,797
1595,0.7910052277771672,mse,797
1596,0.781182782809295,mae,798
1597,0.7870448295353498,mse,798
1598,0.7839305133648669,mae,799
1599,0.7919205107141538,mse,799
1600,0.790258593752134,mae,800
1601,0.7974376361264566,mse,800
1602,0.7699442284653053,mae,801
1603,0.7884476276841181,mse,801
1604,0.7760501097252877,mae,802
1605,0.7842240226267128,mse,802
1606,0.7754899445628826,mae,803
1607,0.7801681307637516,mse,803
1608,0.7983461061658252,mae,804
1609,0.7697943572764782,mse,804
1610,0.78476277327403,mae,805
1611,0.7854198724618835,mse,805
1612,0.7925249542766178,mae,806
1613,0.7909071241931445,mse,806
1614,0.7845023803222674,mae,807
1615,0.7888215169501893,mse,807
1616,0.7946179152689901,mae,808
1617,0.7842649126872533,mse,808
1618,0.7768671269770632,mae,809
1619,0.7897659954674314,mse,809
1620,0.7889797766887002,mae,810
1621,0.7857484609289921,mse,810
1622,0.7836266346589037,mae,811
1623,0.7871465746470119,mse,811
1624,0.7847615905864767,mae,812
1625,0.7837813237088449,mse,812
1626,0.7754404623540265,mae,813
1627,0.7796083040654136,mse,813
1628,0.7849915965530235,mae,814
1629,0.782411732593864,mse,814
1630,0.773131819641663,mae,815
1631,0.7758177016542447,mse,815
1632,0.7814753387983673,mae,816
1633,0.7762504029759101,mse,816
1634,0.7839180625038196,mae,817
1635,0.7905095076739739,mse,817
1636,0.7897765155389035,mae,818
1637,0.7791238682949754,mse,818
1638,0.7836509891382114,mae,819
1639,0.7804685092199536,mse,819
1640,0.7955663318031684,mae,820
1641,0.7790715225809701,mse,820
1642,0.7828024045542111,mae,821
1643,0.7835307560463178,mse,821
1644,0.7971521430803296,mae,822
1645,0.7850961274619624,mse,822
1646,0.7900097947838638,mae,823
1647,0.786706621460183,mse,823
1648,0.7976484421508566,mae,824
1649,0.7805252545302597,mse,824
1650,0.7827880730444348,mae,825
1651,0.7820269752152584,mse,825
1652,0.7890118043388161,mae,826
1653,0.7834723986561614,mse,826
1654,0.7754326647811297,mae,827
1655,0.7831896047560241,mse,827
1656,0.7805437920291558,mae,828
1657,0.7782545160958416,mse,828
1658,0.7704530063230014,mae,829
1659,0.7849366046773298,mse,829
1660,0.7904658600337269,mae,830
1661,0.777075988990292,mse,830
1662,0.7854027934259309,mae,831
1663,0.7908915314183738,mse,831
1664,0.7800247654136113,mae,832
1665,0.7926870172619416,mse,832
1666,0.7821928542014768,mae,833
1667,0.7887732491162075,mse,833
1668,0.7752851286944978,mae,834
1669,0.7834874871687079,mse,834
1670,0.7895280213487827,mae,835
1671,0.7988830943652021,mse,835
1672,0.7803272966795863,mae,836
1673,0.7868928562449817,mse,836
1674,0.7906663394799132,mae,837
1675,0.7761668399701802,mse,837
1676,0.7764041832004843,mae,838
1677,0.7960420266601212,mse,838
1678,0.7865079729176259,mae,839
1679,0.7876385361398313,mse,839
1680,0.7816226581487644,mae,840
1681,0.7933488974396108,mse,840
1682,0.7902786720485513,mae,841
1683,0.7816024619376205,mse,841
1684,0.7934309000159803,mae,842
1685,0.7914278699051212,mse,842
1686,0.789005697553025,mae,843
1687,0.7932095863738936,mse,843
1688,0.7799729868957958,mae,844
1689,0.787589188372812,mse,844
1690,0.7934967515432967,mae,845
1691,0.7925090262511634,mse,845
1692,0.782000413181915,mae,846
1693,0.7855545001707568,mse,846
1694,0.7861851752837393,mae,847
1695,0.7831773785391144,mse,847
1696,0.7939039845733407,mae,848
1697,0.7952593838754239,mse,848
1698,0.7805848627628044,mae,849
1699,0.7835799900920435,mse,849
1700,0.7850633005603909,mae,850
1701,0.7931035477852373,mse,850
1702,0.7715983157693466,mae,851
1703,0.7814092818671721,mse,851
1704,0.800694281414066,mae,852
1705,0.7803505102186481,mse,852
1706,0.7880232155582119,mae,853
1707,0.7849832273909968,mse,853
1708,0.7770840699527695,mae,854
1709,0.7793159089622133,mse,854
1710,0.7811726184982903,mae,855
1711,0.7733900346905352,mse,855
1712,0.7817268229900309,mae,856
